RPM,DOC_um,Fz_Mean,Fz_Std,Fz_Peak2Peak,Peak_FFT_Amp,Label
114.0,1000.0,-0.31608056732511614,1.0437796500217698,4.8644693166017525,415.0335050246401,1
114.0,1000.0,-0.23532278535712975,1.0613776804355308,5.837363031506538,432.06714789378117,1
114.0,1000.0,-0.3274816669960273,1.057290525168346,5.837363031506538,406.13407615359665,1
114.0,1000.0,-0.27712681216944474,1.0309854557752745,5.837363031506538,392.4811753696523,1
114.0,1000.0,-0.2809271825914038,1.0540039852221184,5.837363031506538,280.9976181115978,1
114.0,1000.0,-0.2961286425386788,0.8670083588480312,4.8644693166017525,300.9879258469035,0
114.0,1000.0,-0.25432461500167847,0.7244259365042459,3.8915748596191406,279.48928201498546,0
114.0,1000.0,-0.3797366961633088,0.8710634718269715,5.837363031506538,297.1848662609368,0
114.0,1000.0,-0.2780769029632211,1.038570848561596,4.864468574523926,364.4678696324512,1
114.0,1000.0,-0.343633224259247,1.15613452602646,5.837363031506538,429.9740264397457,1
114.0,1000.0,-0.2657257168466458,1.1203734525777165,5.837363031506538,420.4077056750494,1
114.0,1000.0,-0.2543246207991615,1.126858222411449,5.837363031506538,431.4163444669075,1
114.0,1000.0,-0.310380014590919,0.8332811772406087,3.8915748596191406,275.19914366684606,0
114.0,1000.0,-0.07190704345703125,0.8358041002869345,4.864468574523926,283.5858310491536,0
114.0,1000.0,-0.20396976887132043,1.0707489382810818,5.837363031506538,437.39828739099295,1
114.0,1000.0,-0.2220215077220928,1.0547488088342387,5.837363031506538,432.50870922110124,1
114.0,1000.0,-0.22392169003433082,1.0091528559559861,5.837363031506538,369.217367048753,1
114.0,1000.0,-0.28377745497273277,1.0304665710616516,5.837363031506538,434.84351164536787,1
114.0,1000.0,-0.1127609802002553,1.037454263974317,5.837363031506538,427.8756308062299,1
114.0,1000.0,-0.20777013059705496,1.0709748344780807,4.864468574523926,460.37001483710105,1
114.0,1000.0,-0.1146611632371787,1.024291639085381,5.837363031506538,425.2920398209364,1
114.0,1000.0,-0.13176280984480399,1.0167803814070755,5.837363031506538,408.31327762564064,1
114.0,1000.0,-0.12036171089857817,1.056224479714862,4.864468574523926,418.11733877862343,1
114.0,1000.0,-0.12606226218340452,1.0331331233709498,5.837363031506538,434.5509446924561,1
114.0,1000.0,-0.14886445862648545,1.059858927563737,5.837363031506538,437.44407362730783,1
114.0,1000.0,-0.07950777560472488,1.0314336352222624,4.864468574523926,419.0685454354724,1
114.0,1000.0,-0.0377037487924099,1.022849307906749,4.864468574523926,418.0720413542857,1
114.0,1000.0,-0.08615841623395681,1.0249999281031545,4.864468574523926,409.24010900964686,1
114.0,1000.0,-0.03865384103555698,1.0325073427540885,5.837363031506538,423.7835819550375,1
114.0,1000.0,-0.15171473318187056,1.053620229856325,5.837363031506538,426.09506896514534,1
114.0,1000.0,0.03830357195984106,1.059961547512872,5.837363031506538,462.3754711725262,1
114.0,1000.0,-0.12891253746347503,1.0067958122496596,5.837363031506538,410.74702666625797,1
114.0,1000.0,-0.0842582331970334,1.0137752532315312,4.864468574523926,412.17685388291846,1
114.0,1000.0,-0.09090887455095072,1.007197393823529,5.837363031506538,407.475448550145,1
114.0,1000.0,-0.11941161938011646,1.0127512116919966,4.864468574523926,418.6154782510468,1
114.0,1000.0,-0.021552192978560925,1.0348058192972116,4.864468574523926,423.4850510355491,1
114.0,1000.0,-0.10991070600721287,1.0410228760192286,6.810257117450237,411.4087076455323,1
114.0,1000.0,0.025002289252006454,1.037338103496354,5.837363031506538,387.2177369588235,1
114.0,1000.0,0.8040773383763735,1.0251817727311494,5.837362660467625,403.20873995558946,1
